num,id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,collection day 1,collection month 1,collection year 1,collection day 2,collection month 2,collection year 2,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
1,urn:lsid:ipni.org:names:469618-1,,Maslin,Acacia abbreviata,Leguminosae,,Acacia,,abbreviata,,false,false,spec.,J. Adelaide Bot. Gard. 2(4): 301. 1980,1980,Maslin,urn:lsid:ipni.org:publications:18983-2,Maslin@6190-1@1@aut,,Australia (N.Terr.),,J. Adelaide Bot. Gard.,,,unknown,2(4): 301,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469619-1,,Willd.,Acacia abietina,Leguminosae,,Acacia,,abietina,,false,false,spec.,"Sp. Pl., ed. 4 [Willdenow] 4(2): 1051. 1806 [Apr 1806]",1806,Willd.,urn:lsid:ipni.org:publications:1302-2,Willd.@11692-1@1@aut,,#NOME?,,"Sp. Pl., ed. 4 [Willdenow]",,,unknown,4(2): 1051,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806 [Apr 1806],[Apr 1806],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469621-1,,Steud.,Acacia abstergens,Leguminosae,,Acacia,,abstergens,,false,false,spec.,"Nomencl. Bot.  [Steudel], ed. 2. 1: 3. 1840",1840,Steud.,urn:lsid:ipni.org:publications:1534-2,Steud.@10122-1@1@aut,,#NOME?,,"Nomencl. Bot.  [Steudel], ed. 2.",,,unknown,1:03,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469622-1,,Hochst. ex Benth.,Acacia abyssinica,Leguminosae,,Acacia,,abyssinica,,false,false,spec.,London J. Bot. 5: 97. 1846,1846,Hochst. ex Benth.,urn:lsid:ipni.org:publications:704-2,"Hochst.@3983-1@1@aut, Benth.@15956-1@2@autEx",,Abyssin,,London J. Bot.,,,unknown,0.275694444,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469623-1,,Willd.,Acacia acanthocarpa,Leguminosae,,Acacia,,acanthocarpa,,false,false,spec.,Enum. Pl. [Willdenow] 2: 1057. 1809 [Jun 1809],1809,Willd.,urn:lsid:ipni.org:publications:910-2,Willd.@11692-1@1@aut,,#NOME?,,Enum. Pl. [Willdenow],,,unknown,0.817361111,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809 [Jun 1809],[Jun 1809],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469624-1,,F.Muell.,Acacia acanthoclada,Leguminosae,,Acacia,,acanthoclada,,false,false,spec.,Fragm. (Mueller) 3(22): 127. 1863 [Mar 1863],1863,F.Muell.,urn:lsid:ipni.org:publications:654-2,F.Muell.@6732-1@1@aut,,Austral,,Fragm. (Mueller),,,unknown,3(22): 127,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863 [Mar 1863],[Mar 1863],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469625-1,,Humb. & Bonpl. ex Willd.,Acacia acantholoba,Leguminosae,,Acacia,,acantholoba,,false,false,spec.,"Sp. Pl., ed. 4 [Willdenow] 4(2): 1089. 1806 [Apr 1806]",1806,Humb. & Bonpl. ex Willd.,urn:lsid:ipni.org:publications:1302-2,"Bonpl.@12355-1@2@aut, Humb.@0-0@1@aut, Willd.@11692-1@3@autEx",,#NOME?,,"Sp. Pl., ed. 4 [Willdenow]",,,unknown,4(2): 1089,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806 [Apr 1806],[Apr 1806],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469626-1,,Steud.,Acacia acanthophora,Leguminosae,,Acacia,,acanthophora,,false,false,spec.,"Nomencl. Bot.  [Steudel], ed. 2. 1: 3. 1840",1840,Steud.,urn:lsid:ipni.org:publications:1534-2,Steud.@10122-1@1@aut,,#NOME?,,"Nomencl. Bot.  [Steudel], ed. 2.",,,unknown,1:03,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469635-1,,Lindl.,Acacia acinacea,Leguminosae,,Acacia,,acinacea,,false,false,spec.,"Three Exped. Australia [Mitchell] 2: 265, in adnot. 1838",1838,Lindl.,urn:lsid:ipni.org:publications:18899-2,Lindl.@22383-1@1@aut,,Austral. or,,Three Exped. Australia [Mitchell],,,unknown,"2: 265, in adnot.",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469636-1,,Benth.,Acacia aciphylla,Leguminosae,,Acacia,,aciphylla,,false,false,spec.,Linnaea 26: 627. 1855,1855,Benth.,urn:lsid:ipni.org:publications:703-2,Benth.@15956-1@1@aut,,Austral,113783,Linnaea,,,unknown,26: 627,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469637-1,,F.Muell.,Acacia acradenia,Leguminosae,,Acacia,,acradenia,,false,false,spec.,"J. Proc. Linn. Soc., Bot. 3: 142. 1859",1859,F.Muell.,urn:lsid:ipni.org:publications:3151-2,F.Muell.@6732-1@1@aut,,#NOME?,,"J. Proc. Linn. Soc., Bot.",,,unknown,0.223611111,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469639-1,,Benth.,Acacia acuifera,Leguminosae,,Acacia,,acuifera,,false,false,spec.,London J. Bot. 1: 496. 1842,1842,Benth.,urn:lsid:ipni.org:publications:704-2,Benth.@15956-1@1@aut,,Ins. Baham,,London J. Bot.,,,unknown,0.386111111,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469640-1,,Lag.,Acacia aculeaticarpa,Leguminosae,,Acacia,,aculeaticarpa,,false,false,spec.,Gen. Sp. Pl. [Lagasca] 16. 1816,1816,Lag.,urn:lsid:ipni.org:publications:1245-2,Lag.@5205-1@1@aut,,#NOME?,,Gen. Sp. Pl. [Lagasca],,,unknown,16,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469641-1,,J.F.Macbr.,Acacia aculeatissima,Leguminosae,,Acacia,,aculeatissima,,false,false,spec.,Contr. Gray Herb. 59: 6. 1919,1919,J.F.Macbr.,urn:lsid:ipni.org:publications:896-2,J.F.Macbr.@5889-1@1@aut,,"A. tenuifolia, F Muell",,Contr. Gray Herb.,,,unknown,59:06:00,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469642-1,,Benth.,Acacia acuminata,Leguminosae,,Acacia,,acuminata,,false,false,spec.,London J. Bot. 1: 373. 1842,1842,Benth.,urn:lsid:ipni.org:publications:704-2,Benth.@15956-1@1@aut,,Austral,,London J. Bot.,,,unknown,0.300694444,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469646-1,,Mart.,Acacia acutistipula,Leguminosae,,Acacia,,acutistipula,,false,false,spec.,"Flora 20(2, Beibl.): 107. 1837",1837,Mart.,urn:lsid:ipni.org:publications:648-2,Mart.@22979-1@1@aut,,#NOME?,,Flora,,,unknown,"20(2, Beibl.): 107",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469648-1,,Zeyh. ex Steud.,Acacia adenanthera,Leguminosae,,Acacia,,adenanthera,,false,false,spec.,Nomencl. Bot. [Steudel] 532. 1821,1821,Zeyh. ex Steud.,urn:lsid:ipni.org:publications:757-2,"Steud.@10122-1@2@autEx, Zeyh.@0-0@1@aut",,Hab.?,,Nomencl. Bot. [Steudel],,,unknown,532,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469650-1,,Brenan & Exell,Acacia adenocalyx,Leguminosae,,Acacia,,adenocalyx,,false,false,spec.,"Bol. Soc. Brot. s├⌐r. 2, 31: 115. 1957",1957,Brenan & Exell,urn:lsid:ipni.org:publications:550-2,"Exell@2606-1@2@aut, Brenan@1118-1@1@aut",,Kenya Col.; Tanganyika Terr.; Afr. Lusit. Or,,Bol. Soc. Brot.,,,unknown,"s├⌐r. 2, 31: 115",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469651-1,,Walp.,Acacia adenocarpa,Leguminosae,,Acacia,,adenocarpa,,false,false,spec.,"Repert. Bot. Syst. (Walpers) 1: 924, sphalm. 1843 [26-29 Jan 1843]",1843,Walp.,urn:lsid:ipni.org:publications:1471-2,Walp.@11355-1@1@aut,,#NOME?,,Repert. Bot. Syst. (Walpers),,,unknown,"1: 924, sphalm.",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843 [26-29 Jan 1843],[26-29 Jan 1843],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469652-1,,Hook. & Arn.,Acacia adenopa,Leguminosae,,Acacia,,adenopa,,false,false,spec.,Bot. Misc. 3: 206. 1833,1833,Hook. & Arn.,urn:lsid:ipni.org:publications:867-2,"Arn.@281-1@2@aut, Hook.@4086-1@1@aut",,#NOME?,,Bot. Misc.,,,unknown,0.268055556,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469653-1,,Spreng.,Acacia adenophora,Leguminosae,,Acacia,,adenophora,,false,false,spec.,"Syst. Veg., ed. 16 [Sprengel] 3: 140. 1826 [Jan-Mar 1826]",1826,Spreng.,urn:lsid:ipni.org:publications:14620-2,Spreng.@9992-1@1@aut,,#NOME?,,"Syst. Veg., ed. 16 [Sprengel]",,,unknown,0.222222222,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826 [Jan-Mar 1826],[Jan-Mar 1826],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469654-1,,Fenzl,Acacia adenostylis,Leguminosae,,Acacia,,adenostylis,,false,false,spec.,Flora 27(1): 312. 1844,1844,Fenzl,urn:lsid:ipni.org:publications:648-2,Fenzl@2682-1@1@aut,,#NOME?,,Flora,,,unknown,27(1): 312,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469655-1,,Benth.,Acacia adhaerens,Leguminosae,,Acacia,,adhaerens,,false,false,spec.,London J. Bot. 1: 517. 1842,1842,Benth.,urn:lsid:ipni.org:publications:704-2,Benth.@15956-1@1@aut,,Bras,,London J. Bot.,,,unknown,0.400694444,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469656-1,,Spreng.,Acacia adiantoides,Leguminosae,,Acacia,,adiantoides,,false,false,spec.,"Syst. Veg., ed. 16 [Sprengel] 3: 146. 1826 [Jan-Mar 1826]",1826,Spreng.,urn:lsid:ipni.org:publications:14620-2,Spreng.@9992-1@1@aut,,#NOME?,,"Syst. Veg., ed. 16 [Sprengel]",,,unknown,0.226388889,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826 [Jan-Mar 1826],[Jan-Mar 1826],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469658-1,,Pedley,Acacia adoxa,Leguminosae,,Acacia,,adoxa,,false,false,spec.,Contr. Queensland Herb. 11: 6. 1972,1972,Pedley,urn:lsid:ipni.org:publications:898-2,Pedley@7460-1@1@aut,,"Australia (N. Terr., W. Australia)",,Contr. Queensland Herb.,,,unknown,11:06,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469663-1,,A.Cunn. ex G.Don,Acacia adunca,Leguminosae,,Acacia,,adunca,,false,false,spec.,Gen. Hist. 2: 406. 1832 [Oct 1832],1832,A.Cunn. ex G.Don,urn:lsid:ipni.org:publications:958-2,"G.Don@2268-1@2@autEx, A.Cunn.@1916-1@1@aut",,#NOME?,,Gen. Hist.,,,unknown,0.365277778,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1832 [Oct 1832],[Oct 1832],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469664-1,,Baill.,Acacia aegyptiaca,Leguminosae,,Acacia,,aegyptiaca,,false,false,spec.,Adansonia 4: 89. 1863,1863,Baill.,urn:lsid:ipni.org:publications:833-2,Baill.@31201-1@1@aut,,Aegypt,,Adansonia,,,unknown,0.228472222,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469665-1,,E.Pritz.,Acacia aestivalis,Leguminosae,,Acacia,,aestivalis,,false,false,spec.,Bot. Jahrb. Syst. 35(2-3): 300. 1904 [6 Dec 1904],1904,E.Pritz.,urn:lsid:ipni.org:publications:553-2,E.Pritz.@7974-1@1@aut,,Austral,,Bot. Jahrb. Syst.,,,unknown,35(2-3): 300,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904 [6 Dec 1904],[6 Dec 1904],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469666-1,,Sweet,Acacia affinis,Leguminosae,,Acacia,,affinis,,false,false,spec.,Hort. Brit. [Sweet] 102. 1826,1826,Sweet,urn:lsid:ipni.org:publications:8719-2,Sweet@10341-1@1@aut,,#NOME?,30078170,Hort. Brit. [Sweet],,,unknown,102,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1826,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469667-1,,R.Br.,Acacia alata,Leguminosae,,Acacia,,alata,,false,false,spec.,"Hort. Kew., ed. 2 [W.T. Aiton] 5: 464. 1813",1813,R.Br.,urn:lsid:ipni.org:publications:971-2,R.Br.@1192-1@1@aut,,Austral,,"Hort. Kew., ed. 2 [W.T. Aiton]",,,unknown,0.530555556,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469668-1,,de Vriese,Acacia alba,Leguminosae,,Acacia,,alba,,false,false,spec.,Pl. Jungh. [Miquel] 2: 270. 1852 [Aug 1852],1852,de Vriese,urn:lsid:ipni.org:publications:1040-2,de Vriese@11274-1@1@aut,,Malaya,,Pl. Jungh. [Miquel],,,unknown,0.270833333,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852 [Aug 1852],[Aug 1852],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469670-1,,Willd.,Acacia alba,Leguminosae,,Acacia,,alba,,false,false,spec.,Enum. Pl. Suppl. [Willdenow] 68. 1814 [Jul-Dec 1814],1814,Willd.,urn:lsid:ipni.org:publications:16514-2,Willd.@11692-1@1@aut,,#NOME?,,Enum. Pl. Suppl. [Willdenow],,,unknown,68,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814 [Jul-Dec 1814],[Jul-Dec 1814],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469671-1,,Steud.,Acacia albescens,Leguminosae,,Acacia,,albescens,,false,false,spec.,"Nomencl. Bot.  [Steudel], ed. 2. 1: 3. 1840",1840,Steud.,urn:lsid:ipni.org:publications:1534-2,Steud.@10122-1@1@aut,,#NOME?,,"Nomencl. Bot.  [Steudel], ed. 2.",,,unknown,1:03,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469675-1,,Lindl.,Acacia albida,Leguminosae,,Acacia,,albida,,false,false,spec.,Edwards's Bot. Reg. 16: t. 1317. 1830,1830,Lindl.,urn:lsid:ipni.org:publications:3480-2,Lindl.@22383-1@1@aut,,#NOME?,,Edwards's Bot. Reg.,,,unknown,16: t. 1317,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469677-1,,Pedley,Acacia albizioides,Leguminosae,,Acacia,,albizioides,,false,false,spec.,Austrobaileya 1(3): 311. 1979,1979,Pedley,urn:lsid:ipni.org:publications:1801-2,Pedley@7460-1@1@aut,,Australia (Queensland),,Austrobaileya,,,unknown,1(3): 311,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469682-1,,F.Muell.,Acacia alpina,Leguminosae,,Acacia,,alpina,,false,false,spec.,Fragm. (Mueller) 3(22): 129. 1863 [Mar 1863],1863,F.Muell.,urn:lsid:ipni.org:publications:654-2,F.Muell.@6732-1@1@aut,,Austral,,Fragm. (Mueller),,,unknown,3(22): 129,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863 [Mar 1863],[Mar 1863],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469686-1,,Willd.,Acacia amara,Leguminosae,,Acacia,,amara,,false,false,spec.,"Sp. Pl., ed. 4 [Willdenow] 4(2): 1074. 1806 [Apr 1806]",1806,Willd.,urn:lsid:ipni.org:publications:1302-2,Willd.@11692-1@1@aut,,#NOME?,,"Sp. Pl., ed. 4 [Willdenow]",,,unknown,4(2): 1074,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806 [Apr 1806],[Apr 1806],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469687-1,,Benth.,Acacia amazonica,Leguminosae,,Acacia,,amazonica,,false,false,spec.,Trans. Linn. Soc. London 30(3): 523. 1875 [10 Apr 1875],1875,Benth.,urn:lsid:ipni.org:publications:815-2,Benth.@15956-1@1@aut,,Am. trop,,Trans. Linn. Soc. London,,,unknown,30(3): 523,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875 [10 Apr 1875],[10 Apr 1875],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469692-1,,A.Cunn. ex Benth.,Acacia amblygona,Leguminosae,,Acacia,,amblygona,,false,false,spec.,London J. Bot. 1: 332. 1842,1842,A.Cunn. ex Benth.,urn:lsid:ipni.org:publications:704-2,"Benth.@15956-1@2@autEx, A.Cunn.@1916-1@1@aut",,Austral,,London J. Bot.,,,unknown,0.272222222,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469693-1,,F.Muell.,Acacia amblyophylla,Leguminosae,,Acacia,,amblyophylla,,false,false,spec.,S. Sci. Rec. 2(7): 149 (1882).,1882,F.Muell.,urn:lsid:ipni.org:publications:5809-2,F.Muell.@6732-1@1@aut,,Austral,,S. Sci. Rec.,,,unknown,2(7): 149 (1882),,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469695-1,,DC.,Acacia amentacea,Leguminosae,,Acacia,,amentacea,,false,false,spec.,Prodr. [A. P. de Candolle] 2: 455. 1825 [mid Nov 1825],1825,DC.,urn:lsid:ipni.org:publications:1051-2,DC.@16855-1@1@aut,,Am. bor,153761,Prodr. [A. P. de Candolle],,,unknown,0.399305556,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825 [mid Nov 1825],[mid Nov 1825],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469696-1,,F.Muell.,Acacia amentifera,Leguminosae,,Acacia,,amentifera,,false,false,spec.,"J. Proc. Linn. Soc., Bot. 3: 141. 1859",1859,F.Muell.,urn:lsid:ipni.org:publications:3151-2,F.Muell.@6732-1@1@aut,,Austral,,"J. Proc. Linn. Soc., Bot.",,,unknown,0.222916667,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469697-1,,Maconochie,Acacia ammobia,Leguminosae,,Acacia,,ammobia,,false,false,spec.,J. Adelaide Bot. Gard. 1(3): 180. 1978,1978,Maconochie,urn:lsid:ipni.org:publications:18983-2,Maconochie@5956-1@1@aut,,Australia (N. Terr.),,J. Adelaide Bot. Gard.,,,unknown,1(3): 180,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469698-1,,Pedley,Acacia ammophila,Leguminosae,,Acacia,,ammophila,,false,false,spec.,Austrobaileya 1(2): 197. 1978,1978,Pedley,urn:lsid:ipni.org:publications:1801-2,Pedley@7460-1@1@aut,,Australia (Queensland),,Austrobaileya,,,unknown,1(2): 197,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469699-1,,H.L.Wendl.,Acacia amoena,Leguminosae,,Acacia,,amoena,,false,false,spec.,"Comm. Acac. Aphyll. 16, t. 4. 1820",1820,H.L.Wendl.,urn:lsid:ipni.org:publications:20004811-2,H.L.Wendl.@11547-1@1@aut,,Austral,,Comm. Acac. Aphyll.,,,unknown,"16, t. 4",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469700-1,,Sieber ex Walp.,Acacia amoena,Leguminosae,,Acacia,,amoena,,false,false,spec.,Repert. Bot. Syst. (Walpers) i. 897. 1843,1843,Sieber ex Walp.,urn:lsid:ipni.org:publications:1471-2,"Sieber@9612-1@1@aut, Walp.@11355-1@2@autEx",,#NOME?,,Repert. Bot. Syst. (Walpers),,,unknown,i. 897,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469702-1,,Maslin,Acacia ampliceps,Leguminosae,,Acacia,,ampliceps,,false,false,spec.,Nuytsia 1(4): 315 (1974).,1974,Maslin,urn:lsid:ipni.org:publications:1029-2,Maslin@6190-1@1@aut,,"Australia (W. Australia, N. Terr.)",,Nuytsia,,,unknown,1(4): 315 (1974).,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469703-1,,Steud. ex A.Rich.,Acacia amythethophylla,Leguminosae,,Acacia,,amythethophylla,,false,false,spec.,Tent. Fl. Abyss. 1: 245. 1847 [22 May 1847],1847,Steud. ex A.Rich.,urn:lsid:ipni.org:publications:1081-2,"Steud.@10122-1@1@aut, A.Rich.@8349-1@2@autEx",,Abyssin,7467709,Tent. Fl. Abyss.,,,unknown,0.211805556,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847 [22 May 1847],[22 May 1847],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469704-1,,Maslin,Acacia anarthros,Leguminosae,,Acacia,,anarthros,,false,false,spec.,"Nuytsia 2(6): 354, nom. nov. 1979 [21 Dec 1979]",1979,Maslin,urn:lsid:ipni.org:publications:1029-2,Maslin@6190-1@1@aut,,A. drewiana subsp. pungens B.R. Maslin,,Nuytsia,,,unknown,"2(6): 354, nom. nov.",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979 [21 Dec 1979],[21 Dec 1979],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469705-1,,Tindale,Acacia anaticeps,Leguminosae,,Acacia,,anaticeps,,false,false,spec.,Contr. New South Wales Natl. Herb. 4(5): 269. 1972,1972,Tindale,urn:lsid:ipni.org:publications:1107-2,Tindale@10681-1@1@aut,,Australia (W. Australia),,Contr. New South Wales Natl. Herb.,,,unknown,4(5): 269,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469706-1,,Hook.,Acacia anceps,Leguminosae,,Acacia,,anceps,,false,false,spec.,Icon. Pl. 2: t. 167. 1837 [7 Oct-8 Nov 1837],1837,Hook.,urn:lsid:ipni.org:publications:16943-2,Hook.@4086-1@1@aut,,#NOME?,,Icon. Pl.,,,unknown,2: t. 167,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837 [7 Oct-8 Nov 1837],[7 Oct-8 Nov 1837],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469709-1,,Brenan,Acacia ancistroclada,Leguminosae,,Acacia,,ancistroclada,,false,false,spec.,Kew Bull. 13(3): 412. 1959 [1958 publ. 11 May 1959],1959,Brenan,urn:lsid:ipni.org:publications:987-2,Brenan@1118-1@1@aut,,Kenya Col.; Tanganyika Terr,,Kew Bull.,,,unknown,13(3): 412,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959 [1958 publ. 11 May 1959],[1958 publ. 11 May 1959],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:469711-1,,I.C.Nielsen,Acacia andamanica,Leguminosae,,Acacia,,andamanica,,false,false,spec.,"Adansonia s├⌐r. 2, 19(3): 354, nom. nov. 1980",1980,I.C.Nielsen,urn:lsid:ipni.org:publications:833-2,I.C.Nielsen@12232-1@1@aut,,A. pseudo-intsia var. ambigua Prain,,Adansonia,,,unknown,"s├⌐r. 2, 19(3): 354, nom. nov.",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,,,,,,,,,,,false,true,,,,
